recipe_id,veg_1,veg_2,veg_3,veg_4,veg_5,category
7401367,potato,carrot,broccli,,,western
6974164,onion ,,,,,japanese
6083962,corn,,,,,chinese
3521987,carrot,onion,tomato,,,japanese
2724720,sweet potato,,,,,japanese
7329894,pumpkin,onion,,,,western
5900383,onion,carrot,,,,chinese
4507215,asparagus,bell pepper,carrot,garlic,ginger,chinese
680522,asparagus,pumpkin,,,,western
7449144,carrot,,,,,japanese
5067244,onion,carrot,tomato,,,western
2014866,onion ,ginger,,,,japanese
6502797,bell pepper,,,,,chinese
2224388,asparagus,,,,,chinese
3735580,potato,,,,,western
548850,tomato,,,,,japanese
7307966,onion ,green onion,,,,japanese
1175914,corn,,,,,western
4470659,potato,green onion,bell pepper,,,chinese
5740566,tomato,,,,,western
7533466,cucumber,bean sprouts,,,,chinese
3912282,tomato,,,,,japanese
1094949,carrot,,,,,western
7336493,carrot,cabbage,bean sprouts,,,japanese
1279852,asparagus,,,,,western
6756374,corn,,,,,chinese
6789893,broccoli,carrot,onion,,,western
7593014,onion,,,,,chinese
1126777,asparagus,potato,onion,carrot,,western
7361871,onion,chinese cabbage,,,,chinese
7556754,radish,,,,,western
2692370,cucumber,corn,,,,japanese
7662274,potato,,,,,western
4158348,radish,,,,,chinese
7508569,sweet potato,,,,,western
7396248,green onion,,,,,chinese
2889066,chinese cabbage,,,,,japanese
7487393,onion,carrot,tomato,,,western
1518952,cucumber,,,,,japanese
7121954,corn,sweet potato,,,,western
5172885,carrot,potato,onion,,,japanese
3607561,carrot,,,,,western
7653392,ginger,lettuce,,,,chinese
7646526,ginger,garlic,,,,chinese
901934,eggplant,garlic,,,,western
3042159,green onion,,,,,japanese
305375,radish,cabbage,green onion,onion,,japanese
6522484,chinese cabbage,sweet potato,green onion,,,japanese
7520604,cucumber,,,,,chinese
2217241,sweet potato,onion,,,,western
7174684,radish,,,,,japanese
2021004,eggplant,carrot,,,,western
1425080,radish,,,,,japanese
7528346,tomato,green onion,,,,chinese
4601722,garlic,,,,,western
1028614,tomato,eggplant,,,,japanese
3303929,carrot,,,,,japanese
5709538,broccoli,,,,,japanese
4070472,broccoli,potato,carrot,,,western
3252749,carrot,green onion,ginger,,,japanese
5445636,carrot,onion,garlic,pumpkin,,japanese
2464648,radish,,,,,japanese
2400617,broccoli,carrot,onion,potato,,western
895047,tomato,garlic,,,,japanese
7521398,tomato,,,,,western
5354543,radish,,,,,japanese
7562283,tomato,,,,,western
1611487,onion ,,,,,japanese
6916573,carrot,,,,,western
6018712,cucumber,,,,,japanese
6776251,tomato,onion,bell pepper,,,western
2942429,radish,green onion,,,,chinese
1931945,tomato,eggplant,,,,japanese
5027065,potato,carrot,garlic,green onion,ginger,chinese
1197186,cucumber,bean sprouts,,,,japanese
1001146,carrot,,,,,western
5472260,onion ,garlic,tomato,,,japanese
6198553,tomato,onion,garlic,,,western
5347131,cabbage,green onion,,,,chinese
4347017,garlic,ginger,,,,western
5268921,lettuce,cucumber,onion,,,chinese
1396200,broccoli,garlic,onion,potato,carrot,western
480347,carrot,onion,potato,,,japanese
7396799,corn,,,,,chinese
6448779,onion,carrot,,,,western
1455435,onion ,,,,,japanese
5593352,garlic,tomato,onion,carrot,,western
6480383,onion ,tomato,green onion,,,japanese
7513421,bell pepper,,,,,chinese
5716561,bell pepper,,,,,chinese
5418582,radish,sweet potato,,,,japanese
5656656,broccoli,bell pepper,,,,western
6795316,bell pepper,green onion,reen pepper,onion,,chinese
294406,pumpkin,,,,,japanese
2561038,potato,,,,,japanese
6977229,pumpkin,onion,,,,western
6562834,bell pepper,cucumber,,,,chinese
5102595,tomato,bell pepper,garlic,cucumber,,western
7610036,ginger,garlic,,,,chinese
7438097,corn,,,,,western
7670750,cucumber,,,,,chinese
5982640,broccoli,,,,,western
7259925,tomato,cucumber,,,,japanese
1417536,eggplant,,,,,japanese
244894,eggplant,tomato,,,,western
3704119,radish,garlic,,,,chinese
7047466,cabbage,,,,,chinese
3856009,potato,green onion,,,,japanese
4149696,garlic,,,,,western
6908408,carrot,cucumber,,,,japanese
261763,corn,,,,,japanese
2737310,carrot,onion,tomato,eggplant,garlic,western
3138806,carrot,,,,,japanese
4851814,sweet potato,onion,carrot,potato,,western
5532006,potato,carrot,,,,chinese
7440995,carrot,potato,onion,,,japanese
6523544,green onion,,,,,japanese
5579868,garlic,,,,,western
7601533,lettuce,,,,,chinese
4741652,carrot,,,,,japanese
7627286,carrot,Vegetables,garlic,,,chinese
1809832,eggplant,tomato,,,,western
6006619,radish,green onion,,,,japanese
4644216,lettuce,carrot,,,,western
4360702,carrot,,,,,japanese
6201587,tomato,garlic,bell pepper,onion,,western
1779600,pumpkin,garlic,,,,japanese
4329626,tomato,green onion,,,,japanese
2551229,broccoli,green onion,garlic,,,western
7409861,eggplant,green onion,garlic,,,chinese
1306342,carrot,radish,ginger,,,western
4855272,bell pepper,green onion,garlic,,,chinese
857508,cucumber,,,,,japanese
5221683,radish,green onion,,,,chinese
7540013,radish,Coriander,,green onion,garlic,chinese
7582731,eggplant,,,,,chinese
7326021,onion,tomato,ginger,garlic,,western
5980674,carrot,onion,garlic,ginger,,japanese
4975637,onion ,cucumber,,,,japanese
7089450,eggplant,onion,,,,chinese
2879753,radish,chinese cabbage,carrot,,,chinese
7661144,carrot,,,,,western
7593749,carrot,cabbage,,,,japanese
2495194,tomato,potato,carrot,onion,radish,western
1836269,cucumber,lettuce,,,,japanese
5647048,tomato,onion,garlic,,,western
7522348,carrot,garlic,,,,chinese
5720918,carrot,onion,radish,,,western
3358321,onion ,tomato,,,,japanese
2714676,tomato,potato,garlic,,,western
3287678,tomato,garlic,ginger,green onion,,japanese
2567156,tomato,broccoli,,,,japanese
7430286,eggplant,,,,,western
5213831,sweet potato,,,,,japanese
7687661,carrot,radish,,,,western
5294033,onion ,bell pepper,garlic,,,japanese
4201273,chinese cabbage,ginger,,,,japanese
7392809,radish,,,,,western
7658407,corn,green onion,,,,chinese
6750988,carrot,onion,cabbage,,,japanese
6204602,eggplant,garlic,,,,western
4182553,sweet potato,broccoli,carrot,onion,,chinese
4611847,eggplant,onion,,,,western
7375874,cabbage,,,,,chinese
3549302,onion ,,,,,japanese
4112320,eggplant,,,,,western
5574865,corn,potato,,,,japanese
702856,corn,onion,carrot,,,western
6290290,cucumber,potato,,,,japanese
6808554,eggplant,ginger,,,,japanese
7118341,pumpkin,,chinese cabbage,ginger,garlic,chinese
794482,carrot,,,,,japanese
5080510,bell pepper,broccoli,garlic,,,chinese
5639810,cucumber,,,,,japanese
4288038,tomato,cabbage,onion,,,western
3728282,broccoli,green onion,,,,japanese
818502,eggplant,onion,carrot,broccoli,tomato,western
7344734,potato,green onion,,,,chinese
1149911,carrot,tomato,onion,garlic,,western
684848,chinese cabbage,,,,,japanese
6547165,onion,bell pepper,,,,western
589361,radish,carrot,,,,japanese
448532,sweet potato,,,,,western
4151045,radish,,carrot,,,japanese
3616512,ginger,,,,,japanese
2865894,tomato,garlic,onion,,,western
1010378,radish,onion,tomato,,,japanese
2375979,tomato,broccoli,,,,japanese
5476099,potato,carrot,,,,chinese
2915930,sweet potato,onion,cabbage,carrot,ginger,western
5108422,tomato,,,,,japanese
4600444,garlic,potato,onion,cabbage,,western
7278036,potato,onion,garlic,green onion,,chinese
6997036,broccoli,carrot,radish,onion,tomato,western
4343240,radish,green onion,ginger,,,chinese
1976076,broccoli,bell pepper,,,,western
7037031,carrot,onion,,,,japanese
7259471,radish,green onion,cucumber,,,japanese
2299638,eggplant,,,,,western
3544550,garlic,,,,,japanese
4227256,tomato,garlic,,,,western
5157320,potato,eggplant,,,,chinese
2517363,broccoli,potato,onion,carrot,,western
1016403,chinese cabbage,garlic,,,,japanese
2476767,ginger,,,,,japanese
5885001,sweet potato,eggplant,,carrot,onion,chinese
4197572,sweet potato,,,,,western
7268795,cabbage,garlic,,,,chinese
1292028,carrot,green onion,,,,western
2386756,sweet potato,carrot,onion,,,chinese
2920103,onion,,,,,western
3288748,chinese cabbage,,,,,japanese
6315292,bell pepper,eggplant,,,,chinese
5208554,tomato,,,,,japanese
6762434,carrot,,,,,japanese
536885,eggplant,bell pepper,lettuce,,,japanese
4793800,sweet potato,,,,,japanese
5917481,carrot,,,,,western
7248771,eggplant,tomato,garlic,,,chinese
6454474,tomato,,,,,western
1788915,carrot,onion,,,,japanese
7338773,radish,onion,,,,chinese
202498,chinese cabbage,,,,,japanese
3412757,tomato,cucumber,,,,western
2202447,asparagus,green onion,ginger,,,chinese
5153679,tomato,,,,,western
7321660,cabbage,,,,,chinese
7342409,onion,green onion,,,,chinese
5767774,asparagus,garlic,,,,western
1163470,pumpkin,ginger,,,,japanese
533864,carrot,potato,,,,western
1766199,tomato,lettuce,,,,japanese
3716255,asparagus,onion,,,,western
4010448,pumpkin,,,,,japanese
6285056,cabbage,onion,,,,chinese
7313061,radish,,green onion,,,japanese
4357042,tomato,potato,garlic,onion,carrot,western
5174530,tomato,ginger,,,,japanese
1431165,cucumber,,,,,japanese
1583658,eggplant,,,,,japanese
1831501,onion,carrot,tomato,,,western
6859034,onion ,,,,,japanese
3866872,ginger,garlic,,,,japanese
7527662,green onion,,,,,chinese
4821371,tomato,carrot,potato,,,western
7447288,carrot,,,,,japanese
6690288,broccoli,,,,,western
7447873,chinese cabbage,,garlic,ginger,,chinese
2256035,asparagus,,,,,chinese
5415000,tomato,onion,carrot,potato,garlic,western
4212136,chinese cabbage,green onion,,,,japanese
1409545,onion,carrot ,cabbage,ginger,,western
915938,carrot,,,,,japanese
7157260,carrot,onion,green onion,,,western
7504110,carrot,,,,,chinese
2981127,pumpkin,,,,,japanese
2943924,tomato,,,,,western
491700,chinese cabbage,,,,,japanese
2565139,onion,carrot,potato,bell pepper,tomato,western
5826234,potato,,,,,chinese
3486661,onion,carrot,,,,western
1501280,tomato,cucumber,,,,japanese
7684296,onion,chinese cabbage,carrot,radish,ginger,western
710468,pumpkin,,,,,japanese
1992827,asparagus,onion,,,,western
7465329,tomato,cucumber,,,,chinese
602178,asparagus,garlic,onion,tomato,,western
2070982,carrot,cucumber,bell pepper,garlic,,japanese
2402805,onion ,corn,,,,japanese
1899685,sweet potato,onion,,,,western
6885307,sweet potato,carrot,eggplant,,,chinese
5848326,broccoli,potato,carrot,cabbage,,western
4393869,tomato,lettuce,,,,japanese
4353090,potato,,lettuce,,,chinese
5552413,radish,green onion,,,,chinese
6679848,broccoli,bean sprouts,bell pepper,cabbage,carrot,western
5458741,onion ,,,,,japanese
3598895,sweet potato,,,,,western
4480614,cucumber,,,,,japanese
3941617,asparagus,garlic,,onion,carrot,chinese
4780328,bell pepper,green onion,,,,western
7394629,broccoli,lettuce,,,,chinese
7233865,lettuce,cucumber,,,,chinese
2337323,garlic,,,,,western
3200363,carrot,potato,onion,,,japanese
4009745,radish,,,,,japanese
4279485,potato,,,,,chinese
7430215,onion,green onion,garlic,,,western
3521535,cucumber,bean sprouts,cabbage,,,japanese
7566231,potato,eggplant,tomato,onion,,western
3672541,eggplant,,,,,japanese
6855359,onion ,garlic,,,,japanese
4835294,eggplant,onion,bell pepper,carrot,garlic,western
7289011,bell pepper,cucumber,,,,chinese
430222,eggplant,onion,,,,western
7300600,eggplant,ginger,garlic,small onion,,chinese
7530144,garlic,cabbage,,,,western
4836924,onion ,broccoli,,,,japanese
5191994,potato,,ginger,,,chinese
6718810,pumpkin,tomato,radish,,,western
1910945,carrot,,cabbage,garlic,,japanese
3636840,asparagus,,,,,western
7551879,tomato,cabbage,eggplant,,,japanese
6365034,tomato,onion,,,,western
7536220,green onion,ginger,garlic,,,chinese
2573976,tomato,lettuce,,,,japanese
1636727,carrot,onion,potato,,,japanese
6815545,tomato,garlic,,,,western
7540583,lettuce,garlic,,,,chinese
3449491,onion ,green onion,,,,japanese
1870638,asparagus,ginger,green onion,,,western
5128503,pumpkin,broccoli,,,,japanese
6459090,corn,garlic,,,,western
7357887,sweet potato,onion,carrot,bean sprouts,green onion,chinese
1466551,carrot,,,,,western
7077906,potato,Zasai,garlic,,,chinese
1965188,cucumber,bell pepper,,,,japanese
658246,carrot,,,,,japanese
6141691,eggplant,,,,,western
559073,radish,onion,carrot,potato,,japanese
5602681,asparagus,,,,,western
1441965,carrot,,,,,japanese
7679327,onion,tomato,,,,western
5343496,carrot,green onion,,,,japanese
5723850,corn,onion,,,,western
2644256,radish,,,,,chinese
2574608,pumpkin,ginger,,,,japanese
3197543,broccoli,,,,,japanese
6867276,cabbage,tomato,garlic,,,japanese
1405066,asparagus,cucumber,carrot,,,western
6851169,onion,onion,,,,chinese
7322769,carrot,,,,,japanese
685920,asparagus,,,,,western
1100895,onion ,,,,,japanese
2457436,onion,tomato,garlic,,,western
7608473,ginger,garlic,,,,chinese
2216086,garlic,eggplant,,,,western
5978587,broccoli,,,,,japanese
5040687,onion,onion,,,,western
5158466,tomato,cucumber,,,,japanese
852045,eggplant,garlic,,,,western
4111110,onion ,ginger,cabbage,tomato,,japanese
6911241,asparagus,onion,,,,western
192434,tomato,,,,,japanese
7390040,carrot,,carrot,,,chinese
3429065,onion,carrot,garlic,,,western
7665437,carrot,broccoli,,,,japanese
679766,broccoli,,,,,western
4704631,radish,onion,,,,japanese
6750734,broccoli,cabbage,,,,western
5155007,radish,ginger,,,,chinese
932234,broccoli,garlic,,,,western
4153476,sweet potato,garlic,,,,chinese
1713168,onion,carrot,bell pepper,,,western
2167896,potato,,,,,japanese
4104928,carrot,cabbage,,,,japanese
3799547,carrot,onion,,,,western
2489380,radish,ginger,,,,chinese
1434704,broccoli,carrot,radish,green onion,,western
6078170,garlic,green onion,,,,japanese
7679714,onion,sweet potato,green onion,,,western
1308166,sweet potato,radish,green onion,,,chinese
2439772,carrot,,,,,western
2515980,onion ,garlic,,,,japanese
4749837,garlic,,,,,western
6529111,onion ,tomato,,,,japanese
7657451,carrot,,,,,western
2400123,radish,onion,carrot,,,japanese
927010,broccoli,,,,,western
6127984,lettuce,,,,,chinese
1036134,carrot,onion,ginger,eggplant,,western
7536598,carrot,cabbage,onion,,,japanese
584090,eggplant,garlic,tomato,,,western
7501325,corn,,,,,chinese
6470067,radish,green onion,,,,chinese
1897009,tomato,,,,,japanese
3561037,onion ,ginger,tomato,,,japanese
5248740,broccoli,,,,,western
3470238,onion ,pumpkin,,,,japanese
1728803,broccoli,carrot,cabbage,,,western
3252430,cucumber,,,,,japanese
3725651,sweet potato,,,,,western
2684035,asparagus,potato,,,,japanese
7417842,cabbage,carrot,,,,western
1247099,onion ,potato,cucumber,,,japanese
7545079,carrot,,,,,japanese
3497042,radish,carrot,,,,japanese
1817046,carrot,,,,,japanese
4222146,radish,carrot,,,,chinese
931581,onion,carrot,,,,western
4871969,potato,broccoli,,,,japanese
2925206,radish,,,,,japanese
4189656,pumpkin,onion,,,,chinese
3285550,onion ,ginger,,,,japanese
3090608,cucumber,,,,,japanese
5647024,onion,,,,,western
6341500,pumpkin,green onion,,,carrot,chinese
2587147,cucumber,,,,,japanese
6115176,lettuce,onion,,,,western
7322834,carrot,tomato,eggplant,onion,,japanese
3020428,broccoli,,,,,japanese
6285330,broccoli,garlic,,,,western
7474098,lettuce,tomato,,,,chinese
1203922,onion ,,,,,japanese
1994662,carrot,onion,,,,japanese
6803248,onion ,ginger,,,,japanese
2113274,tomato,,,,,western
2577595,onion ,,,,,japanese
4525669,garlic,carrot,onion,pumpkin,,western
3559832,garlic,lettuce,,,,japanese
1217508,eggplant,garlic,,,,western
6224873,corn,bean sprouts,ginger,,,chinese
7185938,eggplant,,,,,western
3175935,radish,tomato,broccoli,onion,,chinese
6947451,cabbage,,,,,japanese
4592772,onion,carrot,,,,western
2807651,tomato,,,,,japanese
2278572,onion ,garlic,,,,japanese
983025,potato,green onion,,,,japanese
7569216,onion,chinese cabbage,carrot,,,chinese
2399237,onion,tomato,,,,western
5933832,radish,cucumber,carrot,onion,Kaiware radish,chinese
6650493,broccoli,,,,,western
7239252,cabbage,,,,,chinese
7630302,cucumber,tomato,,,,chinese
5452249,radish,green onion,,,,japanese
72182,asparagus,,,,,western
363464,potato,,,,,japanese
2298950,eggplant,,,,,japanese
6665317,onion,,,,,chinese
1310780,onion,pumpkin,tomato,,,western
2491979,radish,cucumber,,,,chinese
5723444,radish,,,ginger,,chinese
1287903,asparagus,,,,,western
4307307,tomato,,,,,japanese
1496550,carrot,tomato,bean sprouts,lettuce,,western
6783711,corn,green onion,,,,chinese
7155160,onion,carrot,,,,western
7478020,carrot,potato,onion,,,japanese
803758,onion ,cabbage,,,,japanese
7280647,cabbage,onion,,,,chinese
1693095,tomato,,,,,western
7532272,onion,,garlic,ginger,,chinese
6898208,tomato,,,,,western
5576456,radish,green onion,ginger,,,japanese
588520,onion,ginger,,,,western
2055974,carrot,,,,,japanese
6997948,onion ,ginger,,,,japanese
139223,carrot,green onion,onion,,,japanese
2962692,radish,ginger,,,,japanese
7580436,green onion,Sprout radish,,,,chinese
4630974,radish,carrot,,,,japanese
6581680,tomato,onion,chinese cabbage,broccoli,radish,western
1254071,sweet potato,Green beans,,,,chinese
2564916,carrot,,,,,japanese
7041679,chinese cabbage,,,,,western
7385171,radish,carrot,green onion,chinese cabbage,garlic,chinese
4703187,tomato,onion,,,,western
467271,carrot,,,,,japanese
1236388,eggplant,,,,,western
580976,cucumber,lettuce,,,,japanese
4625668,cabbage,,,,,japanese
7327063,chinese cabbage,,,,,western
867008,carrot,,,,,japanese
5337946,broccoli,potato,carrot,onion,cabbage,western
3971407,onion ,,,,,japanese
6475857,onion ,,,,,japanese
4716818,carrot,onion,,,,western
1983987,cucumber,bell pepper,,,,japanese
7229120,onion,,,,,western
5308177,onion ,,,,,japanese
1309066,eggplant,cucumber,,,,western
7476200,carrot,,,,,japanese
1499967,garlic,,,,,western
1825850,chinese cabbage,green onion,,,,japanese
1240617,broccoli,,,,,western
3523722,radish,,bell pepper,green onion,,chinese
6569641,pumpkin,green onion,,ginger,,chinese
6332550,tomato,onion,,,,western
4314966,carrot,ginger,,,,japanese
1694933,radish,ginger,,,,japanese
4136047,radish,,,,,chinese
7191071,radish,carrot,,,,western
6876492,bell pepper,onion,,,cabbage,chinese
4098889,sweet potato,,,,,japanese
5471491,onion,tomato,,,,western
